Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2011/05/21, 09:02:00, 51.861031, -1.240270, 74.99,  0.00, 178, -2, 0.00, 1
2011/05/21, 09:02:01, 51.861031, -1.240270, 74.99,  0.00, 180, 0, 0.00, 1
2011/05/21, 09:02:02, 51.861031, -1.240270, 74.99,  0.00, 167, 0, 0.00, 
2011/05/21, 09:02:03, 51.861031, -1.240270, 74.99,  0.00, 173, 0, 0.00, 
2011/05/21, 09:02:04, 51.861031, -1.240270, 74.99,  0.00, 172, 0, 0.00, 
2011/05/21, 09:02:05, 51.861031, -1.240270, 74.99,  0.00, 177, 0, 0.00, 
2011/05/21, 09:02:06, 51.861031, -1.240270, 74.99,  0.00, 173, 0, 0.00, 
2011/05/21, 09:02:07, 51.861031, -1.240270, 74.99,  0.00, 176, 0, 0.00, 
2011/05/21, 09:02:08, 51.861031, -1.240270, 74.99,  0.00, 177, 0, 0.00, 
2011/05/21, 09:02:09, 51.861031, -1.240270, 74.99,  0.00, 213, 0, 0.00, 
2011/05/21, 09:02:10, 51.861031, -1.240270, 74.99,  0.00, 199, 0, 0.00, 
2011/05/21, 09:02:10, 51.861031, -1.240270, 74.99,  0.00, 176, 0, 0.00, 
2011/05/21, 09:02:12, 51.861031, -1.240270, 74.99,  0.00, 30, 0, 0.00, 
2011/05/21, 09:02:13, 51.861031, -1.240270, 74.99,  0.00, 119, 0, 0.00, 
2011/05/21, 09:02:14, 51.861031, -1.240270, 74.99,  0.00, 224, 0, 0.00, 
2011/05/21, 09:02:15, 51.861031, -1.240270, 74.99,  0.00, 178, 0, 0.00, 
2011/05/21, 09:02:16, 51.861031, -1.240270, 74.99,  0.00, 82, 0, 0.00, 
2011/05/21, 09:02:17, 51.861031, -1.240270, 74.99,  0.00, 26, 0, 0.00, 
2011/05/21, 09:02:18, 51.861031, -1.240270, 74.99,  0.00, 80, 0, 0.00, 
2011/05/21, 09:02:19, 51.861031, -1.240270, 74.99,  0.00, 238, 0, 0.00, 
2011/05/21, 09:02:20, 51.861031, -1.240270, 74.99,  0.00, 354, 0, 0.00, 
2011/05/21, 09:02:21, 51.861031, -1.240270, 74.99,  0.00, 104, 0, 0.00, 
2011/05/21, 09:02:22, 51.861031, -1.240270, 74.99,  0.00, 165, 0, 0.00, 
2011/05/21, 09:02:23, 51.861031, -1.240270, 74.99,  0.00, 169, 0, 0.00, 
2011/05/21, 09:02:24, 51.861031, -1.240270, 74.99,  0.00, 271, 0, 0.00, 
2011/05/21, 09:02:25, 51.861031, -1.240270, 74.99,  0.00, 113, 0, 0.00, 
2011/05/21, 09:02:26, 51.861031, -1.240270, 74.99,  0.00, 6, 0, 0.00, 
2011/05/21, 09:02:27, 51.861031, -1.240270, 74.99,  0.00, 49, 0, 0.00, 
2011/05/21, 09:02:28, 51.861031, -1.240270, 74.99,  0.00, 50, 0, 0.00, 
2011/05/21, 09:02:29, 51.861031, -1.240270, 74.99,  0.00, 322, 0, 0.00, 
2011/05/21, 09:02:30, 51.861031, -1.240270, 74.99,  0.00, 359, 0, 0.00, 
2011/05/21, 09:02:31, 51.861031, -1.240270, 74.99,  0.00, 215, 0, 0.00, 
2011/05/21, 09:02:32, 51.861031, -1.240270, 74.99,  0.00, 63, 0, 0.00, 
2011/05/21, 09:02:33, 51.861031, -1.240270, 74.99,  0.00, 246, 0, 0.00, 
2011/05/21, 09:02:34, 51.861031, -1.240270, 74.99,  0.00, 8, 0, 0.00, 
2011/05/21, 09:02:35, 51.861031, -1.240270, 74.99,  0.00, 353, 0, 0.00, 
