year,site,sex,WL,DOY,snow,snow.1,mayjun,mayaug.1
2000,3,f,19.82,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,18.64,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,18.55,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,18.06,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,17.07,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,19.04,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,17.71,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,18.45,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,18.22,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,18.51,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,17.9,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,18.25,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,17.19,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,17.83,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,17.93,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,16.84,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,17.22,210,154.83,166.67,-1.8207,1.639905149
2000,3,m,17.09,210,154.83,166.67,-1.8207,1.639905149
2000,3,f,20.64,217,154.83,166.67,-1.8207,1.639905149
2000,3,f,19.11,217,154.83,166.67,-1.8207,1.639905149
2000,3,f,19.34,217,154.83,166.67,-1.8207,1.639905149
2000,3,f,20.2,217,154.83,166.67,-1.8207,1.639905149
2000,3,f,19.65,224,154.83,166.67,-1.8207,1.639905149
2000,3,f,20.38,224,154.83,166.67,-1.8207,1.639905149
2000,3,f,19.55,224,154.83,166.67,-1.8207,1.639905149
2000,3,f,18.65,224,154.83,166.67,-1.8207,1.639905149
2000,3,f,18.52,224,154.83,166.67,-1.8207,1.639905149
2000,3,f,19.15,224,154.83,166.67,-1.8207,1.639905149
2000,3,m,18.02,224,154.83,166.67,-1.8207,1.639905149
2000,3,m,18.33,224,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.05,182,154.83,166.67,-1.8207,1.639905149
2000,4,f,20.42,189,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.2,189,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.18,203,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.2,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.62,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,20.32,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.48,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.95,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.35,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.89,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,20.11,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.8,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.92,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.72,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.37,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.11,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.23,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.52,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.58,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.4,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.43,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.93,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.49,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,17.96,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,20,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.61,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,20.14,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.76,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.39,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.66,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.71,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.57,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,20.14,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.14,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.64,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.62,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.52,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.42,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.06,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.66,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.4,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.02,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.72,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.91,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.22,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.95,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.72,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.27,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.09,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.79,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.58,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.5,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.84,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.74,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.69,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.59,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.12,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.98,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.91,189,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.43,189,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.95,189,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.7,189,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.71,189,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.92,189,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.18,189,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.63,196,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.95,196,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.35,196,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.58,196,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.81,196,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.05,196,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.21,203,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.19,203,154.83,166.67,-1.8207,1.639905149
2000,4,f,17.71,203,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.64,203,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.53,203,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.2,203,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.2,203,154.83,166.67,-1.8207,1.639905149
2000,4,m,17.35,203,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.13,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.94,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.8,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,17.99,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.16,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.37,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.15,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.52,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.19,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,16.63,210,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.9,210,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.63,217,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.42,217,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.18,217,154.83,166.67,-1.8207,1.639905149
2000,4,f,20.21,217,154.83,166.67,-1.8207,1.639905149
2000,4,f,17.63,217,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.21,217,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.92,217,154.83,166.67,-1.8207,1.639905149
2000,4,f,19.38,217,154.83,166.67,-1.8207,1.639905149
2000,4,m,18.03,217,154.83,166.67,-1.8207,1.639905149
2000,4,m,19.58,217,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.72,224,154.83,166.67,-1.8207,1.639905149
2000,4,f,17.82,224,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.68,224,154.83,166.67,-1.8207,1.639905149
2000,4,f,18.57,224,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.33,189,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.67,196,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.58,196,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.24,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,18.02,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,17.58,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.64,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.28,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.99,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.97,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.61,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.66,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.3,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,19,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.23,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.57,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.26,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.96,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.29,224,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.83,224,154.83,166.67,-1.8207,1.639905149
2000,5,f,18.22,224,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.17,224,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.1,196,154.83,166.67,-1.8207,1.639905149
2000,5,f,20.02,203,154.83,166.67,-1.8207,1.639905149
2000,5,f,18.35,203,154.83,166.67,-1.8207,1.639905149
2000,5,f,17.66,203,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.58,203,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.39,203,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.3,203,154.83,166.67,-1.8207,1.639905149
2000,5,m,16.68,203,154.83,166.67,-1.8207,1.639905149
2000,5,m,16.62,203,154.83,166.67,-1.8207,1.639905149
2000,5,m,16.97,203,154.83,166.67,-1.8207,1.639905149
2000,5,f,17.82,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,18.62,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.9,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.52,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,18.67,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,18.6,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.29,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.33,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.9,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,20.02,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.27,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.34,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.82,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.01,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.22,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.95,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.77,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,16.64,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.6,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.66,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.52,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.52,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.14,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.81,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.39,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.79,210,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.22,210,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.99,217,154.83,166.67,-1.8207,1.639905149
2000,5,f,19.95,217,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.93,217,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.51,217,154.83,166.67,-1.8207,1.639905149
2000,5,m,18.79,217,154.83,166.67,-1.8207,1.639905149
2000,5,m,17.34,224,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.79,189,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.1,189,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.38,189,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.38,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,19.31,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.35,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,19.09,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,19.13,203,154.83,166.67,-1.8207,1.639905149
2000,7,f,19,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.68,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.92,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.4,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.97,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.64,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.84,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,20,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.87,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.93,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,19.16,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.53,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.63,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,19.65,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.35,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.87,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.73,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,19.45,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.79,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.77,217,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.61,224,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.38,224,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.98,224,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.53,224,154.83,166.67,-1.8207,1.639905149
2000,7,f,20.18,224,154.83,166.67,-1.8207,1.639905149
2000,7,f,17.78,203,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.75,203,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.54,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.74,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.75,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.83,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.43,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,17,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.13,203,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.33,203,154.83,166.67,-1.8207,1.639905149
2000,7,f,17.94,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,17.58,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.06,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.54,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.39,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.81,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.36,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.57,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.42,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.22,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.15,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.38,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,20.08,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.25,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.74,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,16.46,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.52,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.93,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,16.28,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.72,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.42,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.32,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.14,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.5,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.01,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.03,210,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.93,210,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.33,217,154.83,166.67,-1.8207,1.639905149
2000,7,f,17.76,217,154.83,166.67,-1.8207,1.639905149
2000,7,f,19.3,217,154.83,166.67,-1.8207,1.639905149
2000,7,m,17.76,217,154.83,166.67,-1.8207,1.639905149
2000,7,m,18.03,217,154.83,166.67,-1.8207,1.639905149
2000,7,f,18.77,224,154.83,166.67,-1.8207,1.639905149
2001,1,f,19.06,210,158.5,154.83,-2.2239,1.448373984
2001,2,m,17.12,196,158.5,154.83,-2.2239,1.448373984
2001,2,f,18.44,210,158.5,154.83,-2.2239,1.448373984
2001,2,f,20.1,217,158.5,154.83,-2.2239,1.448373984
2001,2,f,17.84,217,158.5,154.83,-2.2239,1.448373984
2001,2,f,19.48,224,158.5,154.83,-2.2239,1.448373984
2001,2,m,16.37,224,158.5,154.83,-2.2239,1.448373984
2001,2,m,17.2,224,158.5,154.83,-2.2239,1.448373984
2001,2,f,20.2,231,158.5,154.83,-2.2239,1.448373984
2001,3,m,18.35,217,158.5,154.83,-2.2239,1.448373984
2001,3,f,19.56,217,158.5,154.83,-2.2239,1.448373984
2001,3,m,18.21,224,158.5,154.83,-2.2239,1.448373984
2001,3,f,20.19,224,158.5,154.83,-2.2239,1.448373984
2001,3,m,17.96,231,158.5,154.83,-2.2239,1.448373984
2001,3,m,18.85,231,158.5,154.83,-2.2239,1.448373984
2001,4,m,17.51,196,158.5,154.83,-2.2239,1.448373984
2001,4,m,19.72,210,158.5,154.83,-2.2239,1.448373984
2001,4,m,17.8,210,158.5,154.83,-2.2239,1.448373984
2001,4,f,20.57,210,158.5,154.83,-2.2239,1.448373984
2001,4,f,19.01,210,158.5,154.83,-2.2239,1.448373984
2001,4,f,19.34,210,158.5,154.83,-2.2239,1.448373984
2001,4,m,19.66,217,158.5,154.83,-2.2239,1.448373984
2001,4,f,19.43,217,158.5,154.83,-2.2239,1.448373984
2001,4,m,18.23,217,158.5,154.83,-2.2239,1.448373984
2001,4,f,19.88,217,158.5,154.83,-2.2239,1.448373984
2001,4,m,18.86,217,158.5,154.83,-2.2239,1.448373984
2001,4,m,18.47,217,158.5,154.83,-2.2239,1.448373984
2001,4,f,18.77,224,158.5,154.83,-2.2239,1.448373984
2001,4,m,17.94,224,158.5,154.83,-2.2239,1.448373984
2001,4,f,20.27,224,158.5,154.83,-2.2239,1.448373984
2001,4,m,18.04,224,158.5,154.83,-2.2239,1.448373984
2001,4,m,19.02,231,158.5,154.83,-2.2239,1.448373984
2001,4,f,19.67,231,158.5,154.83,-2.2239,1.448373984
2001,4,f,19.15,231,158.5,154.83,-2.2239,1.448373984
2001,4,f,19.16,231,158.5,154.83,-2.2239,1.448373984
2001,4,f,19.26,231,158.5,154.83,-2.2239,1.448373984
2001,5,f,20.06,210,158.5,154.83,-2.2239,1.448373984
2001,5,m,17.54,217,158.5,154.83,-2.2239,1.448373984
2001,5,f,20.02,224,158.5,154.83,-2.2239,1.448373984
2001,5,m,19.08,224,158.5,154.83,-2.2239,1.448373984
2001,5,m,19.21,231,158.5,154.83,-2.2239,1.448373984
2001,7,m,17.34,210,158.5,154.83,-2.2239,1.448373984
2001,7,m,19.88,210,158.5,154.83,-2.2239,1.448373984
2001,7,f,19.87,217,158.5,154.83,-2.2239,1.448373984
2001,7,m,19.57,217,158.5,154.83,-2.2239,1.448373984
2001,7,m,18.99,217,158.5,154.83,-2.2239,1.448373984
2001,7,m,18.56,217,158.5,154.83,-2.2239,1.448373984
2001,7,m,18.9,217,158.5,154.83,-2.2239,1.448373984
2002,1,m,17.63,203,156.33,158.5,-0.8152,1.607283198
2002,2,f,17.7,203,156.33,158.5,-0.8152,1.607283198
2002,2,f,18.86,203,156.33,158.5,-0.8152,1.607283198
2002,2,f,19.12,217,156.33,158.5,-0.8152,1.607283198
2002,2,f,19.09,217,156.33,158.5,-0.8152,1.607283198
2002,2,f,19.06,182,156.33,158.5,-0.8152,1.607283198
2002,2,m,16.15,182,156.33,158.5,-0.8152,1.607283198
2002,2,m,18.55,182,156.33,158.5,-0.8152,1.607283198
2002,2,m,18.45,182,156.33,158.5,-0.8152,1.607283198
2002,2,m,17.12,189,156.33,158.5,-0.8152,1.607283198
2002,2,m,17.49,189,156.33,158.5,-0.8152,1.607283198
2002,2,m,17.62,189,156.33,158.5,-0.8152,1.607283198
2002,2,m,17.62,189,156.33,158.5,-0.8152,1.607283198
2002,2,m,17.27,196,156.33,158.5,-0.8152,1.607283198
2002,2,f,18.38,196,156.33,158.5,-0.8152,1.607283198
2002,2,f,18.85,196,156.33,158.5,-0.8152,1.607283198
2002,2,m,17.42,196,156.33,158.5,-0.8152,1.607283198
2002,2,f,18.22,203,156.33,158.5,-0.8152,1.607283198
2002,2,f,19.1,203,156.33,158.5,-0.8152,1.607283198
2002,2,f,18.6,203,156.33,158.5,-0.8152,1.607283198
2002,2,f,19.08,203,156.33,158.5,-0.8152,1.607283198
2002,2,m,17.2,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.18,189,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.92,196,156.33,158.5,-0.8152,1.607283198
2002,3,f,19.29,196,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.38,196,156.33,158.5,-0.8152,1.607283198
2002,3,f,18.86,203,156.33,158.5,-0.8152,1.607283198
2002,3,f,19.52,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.98,203,156.33,158.5,-0.8152,1.607283198
2002,3,f,19.53,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,19.19,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.93,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.75,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,19.09,203,156.33,158.5,-0.8152,1.607283198
2002,3,f,19.44,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.95,210,156.33,158.5,-0.8152,1.607283198
2002,3,m,19.87,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.58,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.99,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.2,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,19.12,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.45,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.27,217,156.33,158.5,-0.8152,1.607283198
2002,3,f,19.62,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.83,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.2,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.53,217,156.33,158.5,-0.8152,1.607283198
2002,3,f,20.26,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.48,217,156.33,158.5,-0.8152,1.607283198
2002,3,f,19.91,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.19,217,156.33,158.5,-0.8152,1.607283198
2002,3,f,19.79,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.47,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,19.16,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.55,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.6,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,19.25,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.63,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,19.11,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.73,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.33,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,19.46,217,156.33,158.5,-0.8152,1.607283198
2002,3,f,20.21,224,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.01,224,156.33,158.5,-0.8152,1.607283198
2002,3,f,20.35,224,156.33,158.5,-0.8152,1.607283198
2002,3,f,19.13,224,156.33,158.5,-0.8152,1.607283198
2002,3,f,19,224,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.96,224,156.33,158.5,-0.8152,1.607283198
2002,3,f,20.3,224,156.33,158.5,-0.8152,1.607283198
2002,3,m,16.63,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.49,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.04,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.04,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.82,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.51,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.04,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,16.97,203,156.33,158.5,-0.8152,1.607283198
2002,3,f,18.4,203,156.33,158.5,-0.8152,1.607283198
2002,3,f,18.57,203,156.33,158.5,-0.8152,1.607283198
2002,3,f,17.72,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.59,203,156.33,158.5,-0.8152,1.607283198
2002,3,f,18.09,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.86,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.69,203,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.15,210,156.33,158.5,-0.8152,1.607283198
2002,3,f,18.27,210,156.33,158.5,-0.8152,1.607283198
2002,3,f,19.05,210,156.33,158.5,-0.8152,1.607283198
2002,3,f,18.55,210,156.33,158.5,-0.8152,1.607283198
2002,3,f,17.59,210,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.13,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.64,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,16.83,217,156.33,158.5,-0.8152,1.607283198
2002,3,f,17.39,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.97,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.21,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.23,217,156.33,158.5,-0.8152,1.607283198
2002,3,f,18.41,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,17.35,217,156.33,158.5,-0.8152,1.607283198
2002,3,m,18.31,217,156.33,158.5,-0.8152,1.607283198
