Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2011/05/16, 17:28:35, 51.861073, -1.240240, 65.48,  36.00, 121, -2, 0.00, 1
2011/05/16, 17:28:36, 51.861073, -1.240241, 65.48,  144.00, 157, 0, 0.07, 
2011/05/16, 17:28:37, 51.861073, -1.240241, 65.48,  180.00, 169, 0, 0.00, 
2011/05/16, 17:28:38, 51.861069, -1.240234, 65.48,  2412.00, 125, 0, 0.65, 
2011/05/16, 17:28:39, 51.861065, -1.240233, 65.48,  1944.00, 166, 0, 0.45, 
2011/05/16, 17:28:40, 51.861061, -1.240234, 65.48,  1368.00, 184, 0, 0.45, 
2011/05/16, 17:28:41, 51.861061, -1.240232, 65.48,  504.00, 90, 0, 0.14, 
2011/05/16, 17:28:42, 51.861031, -1.240226, 65.48,  1044.00, 352, 0, 3.36, 
2011/05/16, 17:28:43, 51.861046, -1.240230, 65.48,  1260.00, 343, 0, 1.69, 
2011/05/16, 17:28:44, 51.861080, -1.240240, 65.48,  324.00, 15, 0, 3.84, 
2011/05/16, 17:28:45, 51.861057, -1.240235, 65.48,  216.00, 131, 0, 2.58, 
2011/05/16, 17:28:46, 51.861065, -1.240237, 65.48,  72.00, 60, 0, 0.90, 
2011/05/16, 17:28:47, 51.861092, -1.240240, 65.48,  576.00, 2, 0, 3.01, 
2011/05/16, 17:28:48, 51.861027, -1.240228, 65.48,  1404.00, 351, 0, 7.27, 
2011/05/16, 17:28:49, 51.861046, -1.240235, 65.48,  4752.00, 353, 0, 2.17, 
2011/05/16, 17:28:50, 51.861031, -1.240229, 65.48,  4392.00, 351, 0, 1.72, 
2011/05/16, 17:28:51, 51.861111, -1.240245, 65.48,  1584.00, 345, 0, 8.96, 
2011/05/16, 17:28:52, 51.861092, -1.240172, 65.48,  1404.00, 182, 0, 5.44, 
2011/05/16, 17:28:53, 51.861137, -1.240130, 65.48,  45252.00, 62, 0, 5.78, 
2011/05/16, 17:28:57, 51.861076, -1.240133, 65.48,  8676.00, 179, 0, 6.79, 
2011/05/16, 17:29:00, 51.861660, -1.239695, 65.48,  4176.00, 34, 0, 71.57, 1
2011/05/16, 17:29:01, 51.861217, -1.240107, 65.48,  252.00, 52, 0, 56.81, 
2011/05/16, 17:29:02, 51.861069, -1.240225, 65.48,  36.00, 144, 0, 18.34, 
2011/05/16, 17:29:03, 51.861095, -1.240207, 65.48,  72.00, 117, 0, 3.14, 
2011/05/16, 17:29:04, 51.861057, -1.240207, 65.48,  216.00, 218, 0, 4.23, 1
2011/05/16, 17:29:05, 51.861076, -1.240247, 65.48,  11124.00, 306, 0, 3.47, 
2011/05/16, 17:29:06, 51.861065, -1.240434, 65.48,  32796.00, 287, 0, 12.90, 
2011/05/16, 17:29:07, 51.861126, -1.240582, 65.48,  41148.00, 296, 0, 12.22, 
2011/05/16, 17:29:08, 51.861202, -1.240736, 65.48,  47448.00, 299, 0, 13.54, 
2011/05/16, 17:29:09, 51.861263, -1.240898, 65.48,  47880.00, 290, 0, 13.03, 
2011/05/16, 17:29:10, 51.861298, -1.241071, 65.48,  49536.00, 327, 0, 12.50, 1
2011/05/16, 17:29:11, 51.861511, -1.240967, 65.48,  73080.00, 15, 0, 24.74, 1
2011/05/16, 17:29:12, 51.861679, -1.240714, 65.48,  85320.00, 44, 0, 25.51, 
2011/05/16, 17:29:13, 51.861767, -1.240410, 65.48,  86148.00, 58, 0, 23.06, 
2011/05/16, 17:29:14, 51.861923, -1.240184, 65.48,  82296.00, 43, 0, 23.28, 
2011/05/16, 17:29:15, 51.862064, -1.239935, 65.48,  83808.00, 48, 0, 23.20, 
2011/05/16, 17:29:16, 51.862194, -1.239738, 65.48,  73188.00, 41, 0, 19.80, 1
2011/05/16, 17:29:17, 51.862358, -1.239711, 65.48,  65412.00, 5, 0, 18.33, 
2011/05/16, 17:29:18, 51.862476, -1.239844, 65.48,  57456.00, 325, 0, 15.99, 1
2011/05/16, 17:29:19, 51.862480, -1.240037, 65.48,  49140.00, 277, 0, 13.26, 
2011/05/16, 17:29:20, 51.862450, -1.240222, 65.48,  47880.00, 253, 0, 13.13, 
2011/05/16, 17:29:21, 51.862396, -1.240353, 65.48,  44064.00, 225, 0, 10.82, 1
2011/05/16, 17:29:22, 51.862282, -1.240415, 65.48,  48060.00, 199, 0, 13.37, 
2011/05/16, 17:29:23, 51.862152, -1.240458, 65.48,  49176.00, 193, 0, 14.75, 
2011/05/16, 17:29:24, 51.862053, -1.240506, 65.48,  44496.00, 195, 0, 11.49, 1
2011/05/16, 17:29:25, 51.861992, -1.240632, 65.48,  39348.00, 232, 0, 10.99, 
2011/05/16, 17:29:26, 51.861908, -1.240736, 65.48,  42552.00, 217, 0, 11.76, 
2011/05/16, 17:29:27, 51.861809, -1.240840, 65.48,  46872.00, 213, 0, 13.12, 
2011/05/16, 17:29:28, 51.861740, -1.240979, 65.48,  44532.00, 231, 0, 12.25, 1
2011/05/16, 17:29:29, 51.861729, -1.241153, 65.48,  43272.00, 264, 0, 12.01, 
2011/05/16, 17:29:30, 51.861744, -1.241332, 65.48,  44928.00, 276, 0, 12.40, 
2011/05/16, 17:29:31, 51.861717, -1.241506, 65.48,  44532.00, 255, 0, 12.32, 
2011/05/16, 17:29:32, 51.861698, -1.241675, 65.48,  42732.00, 260, 0, 11.80, 
2011/05/16, 17:29:33, 51.861725, -1.241853, 65.48,  45360.00, 283, 0, 12.59, 
2011/05/16, 17:29:34, 51.861698, -1.242041, 65.48,  47808.00, 256, 0, 13.25, 
2011/05/16, 17:29:35, 51.861622, -1.242205, 65.48,  50724.00, 232, 0, 14.08, 1
2011/05/16, 17:29:36, 51.861523, -1.242337, 65.48,  50436.00, 220, 0, 14.26, 
2011/05/16, 17:29:37, 51.861420, -1.242439, 65.48,  49176.00, 210, 0, 13.43, 
2011/05/16, 17:29:38, 51.861309, -1.242520, 65.48,  48528.00, 204, 0, 13.54, 
2011/05/16, 17:29:39, 51.861187, -1.242589, 65.48,  51012.00, 199, 0, 14.37, 
2011/05/16, 17:29:40, 51.861076, -1.242669, 65.48,  50256.00, 202, 0, 13.51, 1
2011/05/16, 17:29:41, 51.861015, -1.242861, 65.48,  51480.00, 249, 0, 14.83, 
2011/05/16, 17:29:42, 51.861038, -1.243113, 65.48,  62712.00, 277, 0, 17.49, 
2011/05/16, 17:29:43, 51.861073, -1.243378, 65.48,  66240.00, 279, 0, 18.61, 
2011/05/16, 17:29:44, 51.861115, -1.243633, 65.48,  65052.00, 284, 0, 18.12, 
2011/05/16, 17:29:45, 51.861122, -1.243876, 65.48,  60444.00, 273, 0, 16.71, 1
2011/05/16, 17:29:46, 51.861050, -1.244067, 65.48,  55080.00, 239, 0, 15.37, 
2011/05/16, 17:29:47, 51.860943, -1.244189, 65.48,  53460.00, 214, 0, 14.55, 
2011/05/16, 17:29:48, 51.860844, -1.244315, 65.48,  50940.00, 217, 0, 14.00, 
2011/05/16, 17:29:49, 51.860756, -1.244462, 65.48,  50364.00, 226, 0, 14.06, 
2011/05/16, 17:29:50, 51.860664, -1.244603, 65.48,  50868.00, 223, 0, 14.09, 
2011/05/16, 17:29:51, 51.860592, -1.244759, 65.48,  48744.00, 232, 0, 13.37, 
2011/05/16, 17:29:52, 51.860550, -1.244955, 65.48,  51408.00, 251, 0, 14.25, 1
2011/05/16, 17:29:53, 51.860565, -1.245170, 65.48,  53352.00, 277, 0, 14.86, 
2011/05/16, 17:29:54, 51.860645, -1.245372, 65.48,  58752.00, 301, 0, 16.48, 
2011/05/16, 17:29:55, 51.860706, -1.245584, 65.48,  58464.00, 295, 0, 16.06, 
2011/05/16, 17:29:56, 51.860744, -1.245805, 65.48,  56988.00, 285, 0, 15.75, 
2011/05/16, 17:29:57, 51.860806, -1.246026, 65.48,  60048.00, 294, 0, 16.67, 1
2011/05/16, 17:29:58, 51.860939, -1.246181, 65.48,  65088.00, 324, 0, 18.22, 
2011/05/16, 17:29:59, 51.861115, -1.246245, 65.48,  72144.00, 347, 0, 20.06, 1
2011/05/16, 17:30:00, 51.861298, -1.246225, 65.48,  73476.00, 3, 0, 20.39, 
2011/05/16, 17:30:01, 51.861462, -1.246193, 65.48,  66924.00, 7, 0, 18.37, 1
2011/05/16, 17:30:02, 51.861584, -1.246051, 65.48,  69192.00, 29, 0, 16.71, 
2011/05/16, 17:30:03, 51.861691, -1.245775, 65.48,  76680.00, 66, 0, 22.38, 1
2011/05/16, 17:30:04, 51.861679, -1.245462, 65.48,  77436.00, 91, 0, 21.54, 
2011/05/16, 17:30:05, 51.861629, -1.245175, 65.48,  74088.00, 105, 0, 20.48, 
2011/05/16, 17:30:06, 51.861572, -1.244883, 65.48,  75996.00, 107, 0, 21.03, 
2011/05/16, 17:30:07, 51.861519, -1.244583, 65.48,  77724.00, 106, 0, 21.43, 1
2011/05/16, 17:30:08, 51.861420, -1.244336, 65.48,  73332.00, 123, 0, 20.22, 
2011/05/16, 17:30:09, 51.861309, -1.244132, 65.48,  66528.00, 130, 0, 18.67, 1
2011/05/16, 17:30:10, 51.861183, -1.244025, 65.48,  57564.00, 152, 0, 15.82, 
2011/05/16, 17:30:11, 51.861034, -1.243955, 65.48,  62280.00, 163, 0, 17.25, 
2011/05/16, 17:30:12, 51.860897, -1.243815, 65.48,  65628.00, 148, 0, 18.01, 
2011/05/16, 17:30:13, 51.860764, -1.243672, 65.48,  65124.00, 146, 0, 17.75, 
2011/05/16, 17:30:14, 51.860607, -1.243530, 65.48,  71928.00, 150, 0, 20.00, 
2011/05/16, 17:30:15, 51.860455, -1.243359, 65.48,  73476.00, 155, 0, 20.58, 1
2011/05/16, 17:30:16, 51.860298, -1.243337, 65.48,  65736.00, 179, 0, 17.52, 
2011/05/16, 17:30:17, 51.860138, -1.243417, 65.48,  59148.00, 188, 0, 18.62, 
2011/05/16, 17:30:18, 51.860035, -1.243498, 65.48,  55584.00, 196, 0, 12.73, 
2011/05/16, 17:30:19, 51.859882, -1.243479, 65.48,  55440.00, 176, 0, 17.06, 
2011/05/16, 17:30:20, 51.859734, -1.243485, 65.48,  58968.00, 181, 0, 16.46, 1
2011/05/16, 17:30:21, 51.859749, -1.243480, 100.13,  61488.00, 185, 0, 1.70, 
2011/05/16, 17:30:22, 51.859581, -1.243405, 97.71,  67860.00, 167, 0, 19.38, 
2011/05/16, 17:30:23, 51.859413, -1.243289, 96.15,  74196.00, 161, 0, 20.31, 
2011/05/16, 17:30:25, 51.859207, -1.243191, 96.31,  69696.00, 162, 0, 23.87, 
2011/05/16, 17:30:26, 51.859047, -1.243177, 95.89,  63972.00, 169, 0, 17.82, 1
2011/05/16, 17:30:27, 51.858891, -1.243202, 95.02,  63216.00, 178, 0, 17.43, 
2011/05/16, 17:30:28, 51.858742, -1.243239, 94.55,  61488.00, 184, 0, 16.76, 
2011/05/16, 17:30:29, 51.858589, -1.243267, 95.11,  63036.00, 181, 0, 17.12, 
2011/05/16, 17:30:30, 51.858433, -1.243288, 95.63,  64296.00, 182, 0, 17.41, 
2011/05/16, 17:30:31, 51.858284, -1.243317, 96.51,  60228.00, 185, 0, 16.69, 
2011/05/16, 17:30:32, 51.858162, -1.243387, 97.15,  54972.00, 192, 0, 14.39, 
2011/05/16, 17:30:33, 51.858013, -1.243451, 97.34,  54468.00, 194, 0, 17.14, 
2011/05/16, 17:30:34, 51.857910, -1.243480, 97.54,  51660.00, 190, 0, 11.62, 
2011/05/16, 17:30:35, 51.857784, -1.243522, 97.84,  51552.00, 190, 0, 14.30, 
2011/05/16, 17:30:35, 51.857651, -1.243554, 97.83,  54900.00, 186, 0, 14.95, 
2011/05/16, 17:30:37, 51.857517, -1.243587, 98.14,  54828.00, 187, 0, 15.07, 
2011/05/16, 17:30:38, 51.857388, -1.243635, 98.42,  53388.00, 190, 0, 14.72, 
2011/05/16, 17:30:39, 51.857265, -1.243684, 98.71,  50652.00, 193, 0, 14.08, 
2011/05/16, 17:30:40, 51.857143, -1.243733, 99.02,  51012.00, 192, 0, 13.98, 
2011/05/16, 17:30:41, 51.857018, -1.243778, 99.24,  51372.00, 192, 0, 14.24, 
2011/05/16, 17:30:42, 51.856899, -1.243821, 99.67,  50904.00, 191, 0, 13.56, 
2011/05/16, 17:30:43, 51.856781, -1.243864, 99.99,  50256.00, 192, 0, 13.45, 
2011/05/16, 17:30:44, 51.856659, -1.243898, 100.40,  50220.00, 191, 0, 13.77, 
2011/05/16, 17:30:45, 51.856537, -1.243899, 100.94,  49932.00, 188, 0, 13.57, 1
2011/05/16, 17:30:46, 51.856403, -1.243865, 101.59,  50904.00, 183, 0, 15.08, 
2011/05/16, 17:30:47, 51.856277, -1.243798, 102.09,  51300.00, 177, 0, 14.75, 1
2011/05/16, 17:30:48, 51.856140, -1.243620, 103.13,  53532.00, 167, 0, 19.53, 
2011/05/16, 17:30:49, 51.855976, -1.243410, 103.72,  59400.00, 160, 0, 23.25, 
2011/05/16, 17:30:50, 51.855812, -1.243202, 104.58,  64008.00, 155, 0, 23.16, 
2011/05/16, 17:30:51, 51.855614, -1.243018, 105.26,  71532.00, 155, 0, 25.39, 
2011/05/16, 17:30:52, 51.855450, -1.242788, 103.96,  73224.00, 151, 0, 24.13, 
2011/05/16, 17:30:53, 51.855289, -1.242615, 104.43,  73152.00, 151, 0, 21.49, 1
2011/05/16, 17:30:53, 51.855125, -1.242480, 104.95,  72900.00, 151, 0, 20.46, 
2011/05/16, 17:30:55, 51.854984, -1.242358, 104.89,  71028.00, 151, 0, 17.78, 
2011/05/16, 17:30:56, 51.854843, -1.242258, 105.62,  68472.00, 152, 0, 17.12, 
2011/05/16, 17:30:57, 51.854713, -1.242190, 105.86,  65304.00, 153, 0, 15.19, 1
2011/05/16, 17:30:58, 51.854618, -1.242198, 106.67,  58716.00, 157, 0, 10.58, 
2011/05/16, 17:30:59, 51.854557, -1.242260, 107.10,  49464.00, 163, 0, 8.01, 
2011/05/16, 17:31:00, 51.854507, -1.242381, 108.57,  40968.00, 173, 0, 10.00, 
2011/05/16, 17:31:01, 51.854443, -1.242512, 108.50,  37332.00, 183, 0, 11.47, 
2011/05/16, 17:31:02, 51.854393, -1.242694, 108.86,  34848.00, 197, 0, 13.68, 
