Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2011/06/08, 08:54:06, 51.792179, -1.171747, 128.65,  72.00, 97, -2, 0.00, 1
2011/06/08, 08:54:07, 51.792179, -1.171747, 128.63,  0.00, 334, 0, 0.00, 1
2011/06/08, 08:54:08, 51.792179, -1.171747, 128.63,  0.00, 332, 0, 0.00, 
2011/06/08, 08:54:09, 51.792179, -1.171747, 128.63,  0.00, 335, 0, 0.00, 
2011/06/08, 08:54:10, 51.792179, -1.171747, 128.63,  0.00, 330, 0, 0.00, 
2011/06/08, 08:54:11, 51.792179, -1.171747, 128.63,  0.00, 337, 0, 0.00, 
2011/06/08, 08:54:12, 51.792179, -1.171747, 128.63,  0.00, 333, 0, 0.00, 
2011/06/08, 08:54:13, 51.792179, -1.171747, 128.63,  0.00, 338, 0, 0.00, 
2011/06/08, 08:54:14, 51.792179, -1.171747, 128.63,  0.00, 330, 0, 0.00, 
2011/06/08, 08:54:15, 51.792179, -1.171747, 128.63,  0.00, 335, 0, 0.00, 
2011/06/08, 08:54:16, 51.792179, -1.171747, 128.63,  0.00, 332, 0, 0.00, 
2011/06/08, 08:54:17, 51.792179, -1.171747, 128.63,  0.00, 333, 0, 0.00, 
2011/06/08, 08:54:18, 51.792179, -1.171747, 128.63,  0.00, 334, 0, 0.00, 
2011/06/08, 08:54:19, 51.792179, -1.171747, 128.63,  0.00, 333, 0, 0.00, 
2011/06/08, 08:54:20, 51.792179, -1.171747, 128.63,  0.00, 327, 0, 0.00, 
2011/06/08, 08:54:21, 51.792179, -1.171747, 128.63,  0.00, 335, 0, 0.00, 
2011/06/08, 08:54:22, 51.792179, -1.171747, 128.63,  0.00, 331, 0, 0.00, 
2011/06/08, 08:54:23, 51.792179, -1.171747, 128.63,  0.00, 332, 0, 0.00, 
2011/06/08, 08:54:24, 51.792179, -1.171747, 128.63,  0.00, 335, 0, 0.00, 
2011/06/08, 08:54:25, 51.792179, -1.171747, 128.63,  0.00, 329, 0, 0.00, 
2011/06/08, 08:54:26, 51.792179, -1.171747, 128.63,  0.00, 332, 0, 0.00, 
2011/06/08, 08:54:27, 51.792179, -1.171747, 128.63,  0.00, 336, 0, 0.00, 
2011/06/08, 08:54:28, 51.792179, -1.171747, 128.63,  0.00, 335, 0, 0.00, 
2011/06/08, 08:54:29, 51.792179, -1.171747, 128.63,  0.00, 333, 0, 0.00, 
2011/06/08, 08:54:30, 51.792179, -1.171747, 128.63,  0.00, 333, 0, 0.00, 
2011/06/08, 08:54:31, 51.792179, -1.171747, 128.63,  0.00, 331, 0, 0.00, 
2011/06/08, 08:54:32, 51.792179, -1.171747, 128.63,  0.00, 335, 0, 0.00, 
2011/06/08, 08:54:33, 51.792179, -1.171747, 128.63,  0.00, 329, 0, 0.00, 
2011/06/08, 08:54:34, 51.792179, -1.171747, 128.63,  0.00, 335, 0, 0.00, 
2011/06/08, 08:54:35, 51.792179, -1.171747, 128.63,  0.00, 335, 0, 0.00, 
2011/06/08, 08:54:36, 51.792179, -1.171747, 128.63,  0.00, 305, 0, 0.00, 
2011/06/08, 08:54:37, 51.792179, -1.171747, 128.63,  0.00, 334, 0, 0.00, 
2011/06/08, 08:54:38, 51.792179, -1.171747, 128.63,  0.00, 328, 0, 0.00, 
2011/06/08, 08:54:39, 51.792179, -1.171747, 128.63,  0.00, 326, 0, 0.00, 
2011/06/08, 08:54:40, 51.792179, -1.171747, 128.63,  0.00, 330, 0, 0.00, 
2011/06/08, 08:54:41, 51.792179, -1.171747, 128.63,  0.00, 331, 0, 0.00, 
2011/06/08, 08:54:42, 51.792179, -1.171747, 128.63,  0.00, 330, 0, 0.00, 
2011/06/08, 08:54:43, 51.792179, -1.171747, 128.63,  0.00, 329, 0, 0.00, 
2011/06/08, 08:54:44, 51.792179, -1.171747, 128.63,  0.00, 331, 0, 0.00, 
2011/06/08, 08:54:45, 51.792179, -1.171747, 128.63,  0.00, 331, 0, 0.00, 
2011/06/08, 08:54:46, 51.792179, -1.171747, 128.63,  0.00, 328, 0, 0.00, 
2011/06/08, 08:54:47, 51.792179, -1.171747, 128.63,  0.00, 330, 0, 0.00, 
2011/06/08, 08:54:48, 51.792179, -1.171747, 128.63,  0.00, 326, 0, 0.00, 
2011/06/08, 08:54:49, 51.792179, -1.171747, 128.63,  0.00, 334, 0, 0.00, 
2011/06/08, 08:54:50, 51.792179, -1.171747, 128.63,  0.00, 330, 0, 0.00, 
2011/06/08, 08:54:51, 51.792179, -1.171747, 128.63,  0.00, 331, 0, 0.00, 
2011/06/08, 08:54:52, 51.792179, -1.171747, 128.63,  0.00, 327, 0, 0.00, 
2011/06/08, 08:54:53, 51.792179, -1.171747, 128.63,  0.00, 331, 0, 0.00, 
2011/06/08, 08:54:54, 51.792179, -1.171747, 128.63,  0.00, 335, 0, 0.00, 
2011/06/08, 08:54:55, 51.792179, -1.171747, 128.63,  0.00, 329, 0, 0.00, 
2011/06/08, 08:54:56, 51.792179, -1.171747, 128.63,  0.00, 316, 0, 0.00, 
2011/06/08, 08:54:57, 51.792179, -1.171747, 128.63,  0.00, 270, 0, 0.00, 
2011/06/08, 08:54:58, 51.792179, -1.171747, 128.63,  0.00, 88, 0, 0.00, 
2011/06/08, 08:54:59, 51.792179, -1.171747, 128.63,  0.00, 339, 0, 0.00, 
2011/06/08, 08:55:00, 51.792179, -1.171747, 128.63,  0.00, 325, 0, 0.00, 
2011/06/08, 08:55:01, 51.792179, -1.171747, 128.63,  0.00, 329, 0, 0.00, 
2011/06/08, 08:55:02, 51.792179, -1.171747, 128.63,  0.00, 178, 0, 0.00, 
2011/06/08, 08:55:03, 51.792179, -1.171747, 128.63,  0.00, 109, 0, 0.00, 
2011/06/08, 08:55:04, 51.792179, -1.171747, 128.63,  0.00, 135, 0, 0.00, 
2011/06/08, 08:55:05, 51.792168, -1.171731, 128.58,  4932.00, 101, 0, 1.65, 
2011/06/08, 08:55:06, 51.792164, -1.171713, 128.52,  4500.00, 113, 0, 1.32, 
2011/06/08, 08:55:07, 51.792160, -1.171702, 128.49,  1908.00, 145, 0, 0.88, 
2011/06/08, 08:55:08, 51.792160, -1.171705, 127.87,  792.00, 240, 0, 0.21, 
