Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2011/05/31, 12:27:24, 51.860992, -1.240549, 85.08,  720.00, 82, -2, 0.00, 1
2011/05/31, 12:27:25, 51.860989, -1.240572, 86.30,  0.00, 246, 0, 1.61, 1
2011/05/31, 12:27:26, 51.860989, -1.240572, 86.30,  0.00, 242, 0, 0.00, 
2011/05/31, 12:27:27, 51.860989, -1.240572, 86.30,  0.00, 100, 0, 0.00, 
2011/05/31, 12:27:28, 51.860989, -1.240572, 86.30,  0.00, 235, 0, 0.00, 
2011/05/31, 12:27:29, 51.860989, -1.240572, 86.30,  0.00, 99, 0, 0.00, 
2011/05/31, 12:27:30, 51.860989, -1.240572, 86.30,  0.00, 229, 0, 0.00, 
2011/05/31, 12:27:31, 51.860989, -1.240572, 86.30,  0.00, 228, 0, 0.00, 
2011/05/31, 12:27:32, 51.860989, -1.240572, 86.30,  0.00, 229, 0, 0.00, 
2011/05/31, 12:27:33, 51.860989, -1.240572, 86.30,  0.00, 231, 0, 0.00, 
2011/05/31, 12:27:34, 51.860989, -1.240572, 86.30,  0.00, 201, 0, 0.00, 
2011/05/31, 12:27:35, 51.860989, -1.240572, 86.30,  0.00, 228, 0, 0.00, 
2011/05/31, 12:27:36, 51.860989, -1.240572, 86.30,  0.00, 228, 0, 0.00, 
2011/05/31, 12:27:37, 51.860989, -1.240572, 86.30,  0.00, 150, 0, 0.00, 
2011/05/31, 12:27:38, 51.860989, -1.240572, 86.30,  0.00, 105, 0, 0.00, 
2011/05/31, 12:27:39, 51.860989, -1.240572, 86.30,  0.00, 88, 0, 0.00, 
2011/05/31, 12:27:40, 51.860989, -1.240572, 86.30,  0.00, 87, 0, 0.00, 
2011/05/31, 12:27:41, 51.860989, -1.240572, 86.30,  0.00, 93, 0, 0.00, 
2011/05/31, 12:27:42, 51.860989, -1.240572, 86.30,  0.00, 95, 0, 0.00, 
2011/05/31, 12:27:43, 51.860989, -1.240572, 86.30,  0.00, 85, 0, 0.00, 
