Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2011/05/13, 12:22:36, 51.860912, -1.240208, 73.35,  144.00, 133, -2, 0.00, 1
2011/05/13, 12:22:37, 51.860912, -1.240209, 73.20,  0.00, 149, 0, 0.07, 
2011/05/13, 12:22:38, 51.860912, -1.240209, 73.20,  0.00, 134, 0, 0.00, 
2011/05/13, 12:22:39, 51.860912, -1.240209, 73.20,  0.00, 148, 0, 0.00, 
2011/05/13, 12:22:40, 51.860912, -1.240209, 73.20,  0.00, 142, 0, 0.00, 
2011/05/13, 12:22:41, 51.860912, -1.240209, 73.20,  0.00, 150, 0, 0.00, 
2011/05/13, 12:22:42, 51.860912, -1.240209, 73.20,  0.00, 144, 0, 0.00, 
2011/05/13, 12:22:43, 51.860912, -1.240209, 73.20,  0.00, 140, 0, 0.00, 
2011/05/13, 12:22:44, 51.860912, -1.240209, 73.20,  0.00, 146, 0, 0.00, 
2011/05/13, 12:22:45, 51.860912, -1.240209, 73.20,  0.00, 146, 0, 0.00, 
2011/05/13, 12:22:46, 51.860912, -1.240209, 73.20,  0.00, 147, 0, 0.00, 
2011/05/13, 12:22:47, 51.860912, -1.240209, 73.20,  0.00, 141, 0, 0.00, 
2011/05/13, 12:22:48, 51.860912, -1.240209, 73.20,  0.00, 156, 0, 0.00, 
2011/05/13, 12:22:49, 51.860912, -1.240209, 73.20,  0.00, 142, 0, 0.00, 
2011/05/13, 12:22:50, 51.860912, -1.240209, 73.20,  0.00, 142, 0, 0.00, 
2011/05/13, 12:22:51, 51.860912, -1.240209, 73.20,  0.00, 135, 0, 0.00, 
2011/05/13, 12:22:52, 51.860912, -1.240209, 73.20,  0.00, 143, 0, 0.00, 
2011/05/13, 12:22:53, 51.860912, -1.240209, 73.20,  0.00, 132, 0, 0.00, 
2011/05/13, 12:22:54, 51.860912, -1.240209, 73.20,  0.00, 143, 0, 0.00, 
2011/05/13, 12:22:55, 51.860912, -1.240209, 73.20,  0.00, 127, 0, 0.00, 
2011/05/13, 12:22:56, 51.860912, -1.240209, 73.20,  0.00, 127, 0, 0.00, 
2011/05/13, 12:22:57, 51.860912, -1.240209, 73.20,  0.00, 86, 0, 0.00, 
2011/05/13, 12:22:57, 51.860912, -1.240209, 73.20,  0.00, 0, 0, 0.00, 
2011/05/13, 12:22:58, 51.860912, -1.240209, 73.20,  0.00, 11, 0, 0.00, 
2011/05/13, 12:22:59, 51.860912, -1.240209, 73.20,  0.00, 187, 0, 0.00, 
2011/05/13, 12:23:00, 51.860912, -1.240209, 73.20,  0.00, 3, 0, 0.00, 
2011/05/13, 12:23:01, 51.860912, -1.240209, 73.20,  0.00, 182, 0, 0.00, 
2011/05/13, 12:23:02, 51.860912, -1.240209, 73.20,  0.00, 173, 0, 0.00, 
2011/05/13, 12:23:03, 51.860912, -1.240209, 73.20,  0.00, 102, 0, 0.00, 
2011/05/13, 12:23:04, 51.860912, -1.240209, 73.20,  0.00, 149, 0, 0.00, 
2011/05/13, 12:23:05, 51.860912, -1.240209, 73.20,  0.00, 192, 0, 0.00, 
2011/05/13, 12:23:06, 51.860912, -1.240209, 73.20,  0.00, 153, 0, 0.00, 
2011/05/13, 12:23:07, 51.860912, -1.240209, 73.20,  0.00, 162, 0, 0.00, 
2011/05/13, 12:23:08, 51.860912, -1.240209, 73.20,  0.00, 102, 0, 0.00, 
2011/05/13, 12:23:09, 51.860912, -1.240209, 73.20,  0.00, 258, 0, 0.00, 
2011/05/13, 12:23:10, 51.860912, -1.240209, 73.20,  0.00, 108, 0, 0.00, 
2011/05/13, 12:23:11, 51.860912, -1.240209, 73.20,  0.00, 155, 0, 0.00, 
2011/05/13, 12:23:12, 51.860912, -1.240209, 73.20,  0.00, 1, 0, 0.00, 
2011/05/13, 12:23:13, 51.860912, -1.240209, 73.20,  0.00, 25, 0, 0.00, 
2011/05/13, 12:23:14, 51.860912, -1.240209, 73.20,  0.00, 341, 0, 0.00, 
2011/05/13, 12:23:15, 51.860912, -1.240209, 73.20,  0.00, 5, 0, 0.00, 
2011/05/13, 12:23:16, 51.860912, -1.240209, 73.20,  0.00, 172, 0, 0.00, 
2011/05/13, 12:23:17, 51.860912, -1.240209, 73.20,  0.00, 179, 0, 0.00, 
2011/05/13, 12:23:18, 51.860912, -1.240209, 73.20,  0.00, 255, 0, 0.00, 
2011/05/13, 12:23:20, 51.860912, -1.240209, 73.20,  0.00, 83, 0, 0.00, 
2011/05/13, 12:23:21, 51.860912, -1.240209, 73.20,  0.00, 104, 0, 0.00, 
2011/05/13, 12:23:21, 51.860912, -1.240209, 73.20,  0.00, 109, 0, 0.00, 
2011/05/13, 12:23:22, 51.860912, -1.240209, 73.20,  0.00, 117, 0, 0.00, 
2011/05/13, 12:23:23, 51.860912, -1.240209, 73.20,  0.00, 192, 0, 0.00, 
2011/05/13, 12:23:24, 51.860912, -1.240209, 73.20,  0.00, 198, 0, 0.00, 
2011/05/13, 12:23:26, 51.860912, -1.240209, 73.20,  0.00, 201, 0, 0.00, 
2011/05/13, 12:23:27, 51.860912, -1.240209, 73.20,  0.00, 314, 0, 0.00, 
2011/05/13, 12:23:28, 51.860912, -1.240209, 73.20,  0.00, 73, 0, 0.00, 
2011/05/13, 12:23:28, 51.860912, -1.240209, 73.20,  0.00, 23, 0, 0.00, 
2011/05/13, 12:23:30, 51.860912, -1.240209, 73.20,  0.00, 155, 0, 0.00, 
2011/05/13, 12:23:31, 51.860912, -1.240209, 73.20,  0.00, 91, 0, 0.00, 
2011/05/13, 12:23:32, 51.860912, -1.240209, 73.20,  0.00, 86, 0, 0.00, 
2011/05/13, 12:23:33, 51.860912, -1.240209, 73.20,  0.00, 99, 0, 0.00, 
2011/05/13, 12:23:34, 51.860912, -1.240209, 73.20,  0.00, 118, 0, 0.00, 
2011/05/13, 12:23:35, 51.860912, -1.240209, 73.20,  0.00, 122, 0, 0.00, 
2011/05/13, 12:23:36, 51.860912, -1.240209, 73.20,  0.00, 130, 0, 0.00, 
2011/05/13, 12:23:37, 51.860912, -1.240209, 73.20,  0.00, 146, 0, 0.00, 
2011/05/13, 12:23:38, 51.860912, -1.240209, 73.20,  0.00, 149, 0, 0.00, 
2011/05/13, 12:23:39, 51.860912, -1.240209, 73.20,  0.00, 154, 0, 0.00, 
2011/05/13, 12:23:40, 51.860912, -1.240209, 73.20,  0.00, 146, 0, 0.00, 
2011/05/13, 12:23:40, 51.860912, -1.240209, 73.20,  0.00, 204, 0, 0.00, 
2011/05/13, 12:23:42, 51.860912, -1.240209, 73.20,  0.00, 80, 0, 0.00, 
2011/05/13, 12:23:43, 51.860912, -1.240209, 73.20,  0.00, 183, 0, 0.00, 
2011/05/13, 12:23:44, 51.860912, -1.240209, 73.20,  0.00, 3, 0, 0.00, 
2011/05/13, 12:23:45, 51.860912, -1.240209, 73.20,  0.00, 217, 0, 0.00, 
2011/05/13, 12:23:46, 51.860912, -1.240209, 73.20,  0.00, 226, 0, 0.00, 
2011/05/13, 12:23:47, 51.860912, -1.240209, 73.20,  0.00, 205, 0, 0.00, 
2011/05/13, 12:23:48, 51.860912, -1.240209, 73.20,  0.00, 93, 0, 0.00, 
2011/05/13, 12:23:49, 51.860912, -1.240209, 73.20,  0.00, 158, 0, 0.00, 
2011/05/13, 12:23:50, 51.860912, -1.240209, 73.20,  0.00, 124, 0, 0.00, 
2011/05/13, 12:23:51, 51.860912, -1.240209, 73.20,  0.00, 114, 0, 0.00, 
2011/05/13, 12:23:52, 51.860912, -1.240209, 73.20,  0.00, 340, 0, 0.00, 
2011/05/13, 12:23:53, 51.860912, -1.240209, 73.20,  0.00, 172, 0, 0.00, 
2011/05/13, 12:23:54, 51.860912, -1.240209, 73.20,  0.00, 178, 0, 0.00, 
2011/05/13, 12:23:55, 51.860912, -1.240209, 73.20,  0.00, 148, 0, 0.00, 
2011/05/13, 12:23:56, 51.860912, -1.240209, 73.20,  0.00, 124, 0, 0.00, 
2011/05/13, 12:23:57, 51.860912, -1.240209, 73.20,  0.00, 134, 0, 0.00, 
2011/05/13, 12:23:58, 51.860912, -1.240209, 73.20,  0.00, 200, 0, 0.00, 
2011/05/13, 12:23:59, 51.860912, -1.240209, 73.20,  0.00, 166, 0, 0.00, 
2011/05/13, 12:24:00, 51.860912, -1.240209, 73.20,  0.00, 174, 0, 0.00, 
2011/05/13, 12:24:01, 51.860912, -1.240209, 73.20,  0.00, 162, 0, 0.00, 
2011/05/13, 12:24:02, 51.860912, -1.240209, 73.20,  0.00, 356, 0, 0.00, 
2011/05/13, 12:24:03, 51.860912, -1.240209, 73.20,  0.00, 345, 0, 0.00, 
2011/05/13, 12:24:04, 51.860912, -1.240209, 73.20,  0.00, 176, 0, 0.00, 
2011/05/13, 12:24:05, 51.860912, -1.240209, 73.20,  0.00, 159, 0, 0.00, 
2011/05/13, 12:24:06, 51.860912, -1.240209, 73.20,  0.00, 334, 0, 0.00, 
2011/05/13, 12:24:07, 51.860912, -1.240209, 73.20,  0.00, 153, 0, 0.00, 
2011/05/13, 12:24:08, 51.860912, -1.240209, 73.20,  0.00, 357, 0, 0.00, 
2011/05/13, 12:24:09, 51.860912, -1.240209, 73.20,  0.00, 12, 0, 0.00, 
2011/05/13, 12:24:10, 51.860912, -1.240209, 73.20,  0.00, 197, 0, 0.00, 
2011/05/13, 12:24:11, 51.860912, -1.240209, 73.20,  0.00, 180, 0, 0.00, 
2011/05/13, 12:24:12, 51.860912, -1.240209, 73.20,  0.00, 153, 0, 0.00, 
