Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2011/05/15, 14:01:59, 51.858246, -1.406337, 129.98,  108.00, 78, -2, 0.00, 1
2011/05/15, 14:02:00, 51.858246, -1.406336, 129.96,  0.00, 84, 0, 0.07, 
2011/05/15, 14:02:01, 51.858246, -1.406336, 129.96,  0.00, 87, 0, 0.00, 
2011/05/15, 14:02:02, 51.858246, -1.406336, 129.96,  0.00, 66, 0, 0.00, 
2011/05/15, 14:02:03, 51.858246, -1.406336, 129.96,  0.00, 91, 0, 0.00, 
2011/05/15, 14:02:04, 51.858246, -1.406336, 129.96,  0.00, 74, 0, 0.00, 
2011/05/15, 14:02:05, 51.858246, -1.406336, 129.96,  0.00, 81, 0, 0.00, 
2011/05/15, 14:02:06, 51.858246, -1.406336, 129.96,  0.00, 86, 0, 0.00, 
2011/05/15, 14:02:07, 51.858246, -1.406336, 129.96,  0.00, 95, 0, 0.00, 
2011/05/15, 14:02:08, 51.858246, -1.406336, 129.96,  0.00, 62, 0, 0.00, 
2011/05/15, 14:02:09, 51.858246, -1.406336, 129.96,  0.00, 8, 0, 0.00, 
2011/05/15, 14:02:10, 51.858246, -1.406336, 129.96,  0.00, 132, 0, 0.00, 
2011/05/15, 14:02:11, 51.858246, -1.406336, 129.96,  0.00, 124, 0, 0.00, 
2011/05/15, 14:02:12, 51.858246, -1.406336, 129.96,  0.00, 293, 0, 0.00, 
2011/05/15, 14:02:13, 51.858246, -1.406336, 129.96,  0.00, 91, 0, 0.00, 
2011/05/15, 14:02:14, 51.858246, -1.406336, 129.96,  0.00, 108, 0, 0.00, 
2011/05/15, 14:02:15, 51.858246, -1.406336, 129.96,  0.00, 220, 0, 0.00, 
2011/05/15, 14:02:16, 51.858246, -1.406336, 129.96,  0.00, 346, 0, 0.00, 
2011/05/15, 14:02:17, 51.858246, -1.406336, 129.96,  0.00, 134, 0, 0.00, 
2011/05/15, 14:02:18, 51.858246, -1.406336, 129.96,  0.00, 348, 0, 0.00, 
2011/05/15, 14:02:19, 51.858246, -1.406336, 129.96,  0.00, 216, 0, 0.00, 
2011/05/15, 14:02:20, 51.858246, -1.406336, 129.96,  0.00, 344, 0, 0.00, 
2011/05/15, 14:02:21, 51.858246, -1.406336, 129.96,  0.00, 20, 0, 0.00, 
2011/05/15, 14:02:22, 51.858246, -1.406336, 129.96,  0.00, 180, 0, 0.00, 
2011/05/15, 14:02:23, 51.858246, -1.406336, 129.96,  0.00, 178, 0, 0.00, 
2011/05/15, 14:02:24, 51.858246, -1.406336, 129.96,  0.00, 303, 0, 0.00, 
2011/05/15, 14:02:25, 51.858246, -1.406336, 129.96,  0.00, 184, 0, 0.00, 
2011/05/15, 14:02:26, 51.858246, -1.406336, 129.96,  0.00, 350, 0, 0.00, 
2011/05/15, 14:02:27, 51.858246, -1.406336, 129.96,  0.00, 171, 0, 0.00, 
2011/05/15, 14:02:28, 51.858246, -1.406336, 129.96,  0.00, 326, 0, 0.00, 
2011/05/15, 14:02:29, 51.858246, -1.406336, 129.96,  0.00, 351, 0, 0.00, 
2011/05/15, 14:02:30, 51.858246, -1.406336, 129.96,  0.00, 310, 0, 0.00, 
2011/05/15, 14:02:31, 51.858246, -1.406336, 129.96,  0.00, 337, 0, 0.00, 
2011/05/15, 14:02:32, 51.858246, -1.406336, 129.96,  0.00, 265, 0, 0.00, 
2011/05/15, 14:02:33, 51.858246, -1.406336, 129.96,  0.00, 350, 0, 0.00, 
2011/05/15, 14:02:34, 51.858246, -1.406336, 129.96,  0.00, 355, 0, 0.00, 
2011/05/15, 14:02:35, 51.858246, -1.406336, 129.96,  0.00, 124, 0, 0.00, 
2011/05/15, 14:02:36, 51.858246, -1.406336, 129.96,  0.00, 288, 0, 0.00, 
2011/05/15, 14:02:37, 51.858246, -1.406336, 129.96,  0.00, 165, 0, 0.00, 
2011/05/15, 14:02:38, 51.858246, -1.406336, 129.96,  0.00, 263, 0, 0.00, 
2011/05/15, 14:02:39, 51.858246, -1.406336, 129.96,  0.00, 12, 0, 0.00, 
2011/05/15, 14:02:40, 51.858246, -1.406336, 129.96,  0.00, 319, 0, 0.00, 
2011/05/15, 14:02:41, 51.858246, -1.406336, 129.96,  0.00, 107, 0, 0.00, 
2011/05/15, 14:02:42, 51.858246, -1.406336, 129.96,  0.00, 206, 0, 0.00, 
2011/05/15, 14:02:43, 51.858246, -1.406336, 129.96,  0.00, 320, 0, 0.00, 
2011/05/15, 14:02:43, 51.858246, -1.406336, 129.96,  0.00, 64, 0, 0.00, 
2011/05/15, 14:02:45, 51.858246, -1.406336, 129.96,  0.00, 105, 0, 0.00, 
2011/05/15, 14:02:46, 51.858246, -1.406336, 129.96,  0.00, 156, 0, 0.00, 
