Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2011/05/31, 12:48:05, 51.861050, -1.240288, 77.45,  144.00, 156, -2, 0.00, 1
2011/05/31, 12:48:06, 51.861050, -1.240287, 77.76,  0.00, 173, 0, 0.07, 1
2011/05/31, 12:48:07, 51.861050, -1.240287, 77.76,  0.00, 165, 0, 0.00, 
2011/05/31, 12:48:08, 51.861050, -1.240287, 77.76,  0.00, 155, 0, 0.00, 
2011/05/31, 12:48:09, 51.861050, -1.240287, 77.76,  0.00, 168, 0, 0.00, 
2011/05/31, 12:48:10, 51.861050, -1.240287, 77.76,  0.00, 165, 0, 0.00, 
2011/05/31, 12:48:11, 51.861050, -1.240287, 77.76,  0.00, 163, 0, 0.00, 
2011/05/31, 12:48:12, 51.861050, -1.240287, 77.76,  0.00, 165, 0, 0.00, 
2011/05/31, 12:48:13, 51.861050, -1.240287, 77.76,  0.00, 160, 0, 0.00, 
2011/05/31, 12:48:14, 51.861050, -1.240287, 77.76,  0.00, 170, 0, 0.00, 
2011/05/31, 12:48:15, 51.861050, -1.240287, 77.76,  0.00, 159, 0, 0.00, 
2011/05/31, 12:48:16, 51.861050, -1.240287, 77.76,  0.00, 158, 0, 0.00, 
2011/05/31, 12:48:17, 51.861050, -1.240287, 77.76,  0.00, 167, 0, 0.00, 
2011/05/31, 12:48:18, 51.861050, -1.240287, 77.76,  0.00, 160, 0, 0.00, 
2011/05/31, 12:48:19, 51.861050, -1.240287, 77.76,  0.00, 167, 0, 0.00, 
2011/05/31, 12:48:20, 51.861050, -1.240287, 77.76,  0.00, 164, 0, 0.00, 
2011/05/31, 12:48:21, 51.861050, -1.240287, 77.76,  0.00, 157, 0, 0.00, 
2011/05/31, 12:48:22, 51.861050, -1.240287, 77.76,  0.00, 159, 0, 0.00, 
2011/05/31, 12:48:23, 51.861050, -1.240287, 77.76,  0.00, 160, 0, 0.00, 
2011/05/31, 12:48:24, 51.861050, -1.240287, 77.76,  0.00, 159, 0, 0.00, 
2011/05/31, 12:48:25, 51.861050, -1.240287, 77.76,  0.00, 166, 0, 0.00, 
2011/05/31, 12:48:26, 51.861050, -1.240287, 77.76,  0.00, 143, 0, 0.00, 
2011/05/31, 12:48:27, 51.861050, -1.240287, 77.76,  0.00, 191, 0, 0.00, 
2011/05/31, 12:48:28, 51.861050, -1.240287, 77.76,  0.00, 145, 0, 0.00, 
2011/05/31, 12:48:29, 51.861050, -1.240287, 77.76,  0.00, 167, 0, 0.00, 
2011/05/31, 12:48:30, 51.861050, -1.240287, 77.76,  0.00, 128, 0, 0.00, 
2011/05/31, 12:48:31, 51.861050, -1.240287, 77.76,  0.00, 140, 0, 0.00, 
2011/05/31, 12:48:32, 51.861050, -1.240287, 77.76,  0.00, 154, 0, 0.00, 
2011/05/31, 12:48:33, 51.861050, -1.240287, 77.76,  0.00, 125, 0, 0.00, 
2011/05/31, 12:48:34, 51.861050, -1.240287, 77.76,  0.00, 141, 0, 0.00, 
2011/05/31, 12:48:35, 51.861050, -1.240287, 77.76,  0.00, 146, 0, 0.00, 
2011/05/31, 12:48:36, 51.861050, -1.240287, 77.76,  0.00, 106, 0, 0.00, 
